,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
1850,Coastline Cmty College,BIOL  C100,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective,3.0
1851,Coastline Cmty College,BUS  120,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1852,Coastline Cmty College,CHEM  C180,General Chemistry A,Undergraduate,C,ET  LAB,Credit Awarded w/CHEM C180L,0.0
1853,Coastline Cmty College,CHEM  C180L,General Chemistry A Lab,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
1854,Coastline Cmty College,ECON  180,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
1855,Coastline Cmty College,ECON  185,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
1856,Coastline Cmty College,ENGL  C102,Critical Reasoninc,Undergraduate,C,ENGL  1102,English Composition II,3.0
1857,Coastline Cmty College,HIST  C161,World History I,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1858,Coastline Cmty College,HUM  110,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1859,Coastline Cmty College,HUM  130,Transfer Course,Undergraduate,C,LMC  2500,Intro to Film,3.0
1860,Coastline Cmty College,HUM  C135,History & Appr of the Cinema,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1861,Coastline Cmty College,MATH  160,Transfer Course,Undergraduate,C,MGT  2250,Management Statistics,3.0
1862,Coastline Cmty College,MATH  C280,Calculus 3,Undergraduate,C,MATH  2551,Multivariable Calculus,4.0
1863,Coll Canyons,BIOS  106,Transfer Course,Undergraduate,C,BIOL  1520,Intro to Organismal Biology,4.0
1864,Coll Canyons,BIOS  107,Transfer Course,Undergraduate,C,BIOL  1510,Biological Principles,4.0
1865,Coll Canyons,BUS  100,Introduction to Business,Undergraduate,C,FREE  1XXX,Free Elective,3.0
1866,Coll Canyons,CHEM  201,General Chemistry I,Undergraduate,C,ET  DEPT,Dept Reviews Each Section,0.0
1867,Coll Canyons,CHEM  201H,General Chemistry I - Honors,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
1868,Coll Canyons,CHEM  202,General Chemistry I,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
1869,Coll Canyons,CINEMA  120,Film Aesthetics,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1870,Coll Canyons,CMPSCI  235,C Programming,Undergraduate,C,CS  1301,Intro to Computing,3.0
1871,Coll Canyons,COMS  105,Fundamentls of Public Speaking,Undergraduate,C,FREE  1XXX,Free Elective,3.0
1872,Coll Canyons,COMS  105H,Fund of Public Speaking Honor,Undergraduate,C,FREE  1XXX,Free Elective,3.0
1873,Coll Canyons,ECON  201,Macroeconomics,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
1874,Coll Canyons,ENGL  101,English Composition/Literature,Undergraduate,C,ENGL  1101,English Composition I,3.0
1875,Coll Canyons,ENGL  102,Intro to Composition,Undergraduate,C,ENGL  1102,English Composition II,3.0
1876,Coll Canyons,ENGL  103,"Critical Read, Writing/Thinkg",Undergraduate,C,ENGL  1102,English Composition II,3.0
1877,Coll Canyons,ENGR  114,Solids Modeling Mech Drafting,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1878,Coll Canyons,ENGR  151,Materials of Engineering,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1879,Coll Canyons,ENGR  151L,Materials of Engineering Lab,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1880,Coll Canyons,ENGR  152,Statics,Undergraduate,C,COE  2001,Statics,2.0
1881,Coll Redwoods,AERO  55,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1882,Coll Redwoods,AERO  90,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1883,Coll Redwoods,CE  42,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1884,Coll Redwoods,ENGL  150,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
1885,Coll Redwoods,ENGL  1A,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
1886,Coll Redwoods,GUID  41,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1887,Coll Redwoods,MATH  105,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1888,Coll Redwoods,MATH  120,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1889,Coll Redwoods,MATH  30,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1890,Coll Redwoods,OCEA  10,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1891,Coll Redwoods,SPCH  1,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
1892,Coll San Mateo,ACTG  121,Financial Accounting,Undergraduate,C,ACCT  2101,Accounting I,3.0
1893,College Of Alameda,AFRA  030,Transfer Course,Undergraduate,C,HIST  2111,United States to 1877,3.0
1894,College Of Alameda,ART  001,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1895,College Of Alameda,BIOL  010,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology (Non Lab Sci) Elect,4.0
1896,College Of Alameda,CHEM  001A,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
1897,College Of Alameda,CHEM  030A,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1898,College Of Alameda,CIS  025,Transfer Course,Undergraduate,C,CS  1301,Intro to Computing,3.0
1899,College Of Marin,CIS  122,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1900,College Of Marin,COMP  112,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1901,College Of Marin,MATH  109,Pre-Calculus College Algebra,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1902,College Of Marin,PSY  110,Transfer Course,Undergraduate,C,PSYC  1101,General Psychology,3.0
1903,College Of Marin,SPAN  101,Elementary Spanish I,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
1904,College Of The Desert,ANTH  001,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1905,College Of The Desert,ART  003A,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1906,College Of The Desert,ART  010,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1907,College Of The Desert,ASC  100,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1908,College Of The Desert,CH  001A,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,5.0
1909,College Of The Desert,CH  001B,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
1910,College Of The Sequoias,BIOL  020,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1911,College Of The Sequoias,ECON  001,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
1912,College Of The Sequoias,ENGL  001,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
1913,College Of The Sequoias,ENGL  002,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
1914,College Of The Sequoias,ETHN  003,Transfer Course,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
1915,College Of The Sequoias,GEOG  001,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1916,College Of The Sequoias,GOVT  5,Transfer Course,Undergraduate,C,POL  2101,State & Local Government,3.0
1917,College Of The Sequoias,HIST  018,Transfer Course,Undergraduate,C,HIST  2112,United States since 1877,3.0
1918,College Of The Sequoias,IA  001A,Transfer Course,Undergraduate,C,HPS  1XXX,Health&Perform Sci Elect,2.0
1919,College Of The Sequoias,IS  220,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1920,College Of The Sequoias,MATH  070,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1921,College Of The Sequoias,MATH  075,Transfer Course,Undergraduate,C,MATH  1501,Calculus,4.0
1922,Contra Costa College,BIOSC  140,Principles of Biology I,Undergraduate,C,BIOL  1XXX,Biology Elective (Lab Sci),4.0
1923,Contra Costa College,CHEM  120,Transfer Course,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
1924,Copper Mountain Coll,CS  001,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1925,Copper Mountain Coll,MATH  010,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1926,Cosumnes River College,ANTH  001,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1927,Cosumnes River College,ANTH  002,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1928,Cosumnes River College,ART  010,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1929,Cosumnes River College,CHEM  001A,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
1930,Cosumnes River College,CHEM  001B,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
1931,Cosumnes River College,CIS  3,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1932,Cosumnes River College,CISC  310,Intro Computer Information Sci,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1933,Cosumnes River College,COMM  311,Argumentation & Debate,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
1934,Cosumnes River College,ENGL  001A,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
1935,Cosumnes River College,ENGL  001B,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
1936,Cosumnes River College,ENGL  001C,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1937,Cosumnes River College,FREN  002A,Transfer Course,Undergraduate,C,FREN  2002,Intermediate French II,3.0
1938,Cosumnes River College,FREN  002B,Transfer Course,Undergraduate,C,FREN  2001,French Culture I,3.0
1939,Crafton Hills College,CHEM  150,General Chemistry A,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
1940,Cuesta College,ARCH  221,Design & Visual Comm I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1941,Cuesta College,ARCH  222,Design & Visual Comm II,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1942,Cuesta College,ARCH  232,Arch Computer Graphics,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1943,Cuesta College,ARCH  242,Intro Arch Practice,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1944,Cuesta College,ARCH  244,ARCH Environ System,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1945,Cuesta College,ARCH  251,Arch Design Fund I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1946,Cuesta College,ARCH  252,Arch Design Fund II,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1947,Cuesta College,ART  200,Art Appreciation,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
1948,Cuesta College,ART  221,Drawing I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1949,Cuesta College,BIO  213,Genetics in Society,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1950,Cuesta College,BUS  48,Transfer Course,Undergraduate,C,MGT  1XXX,Management Elective,3.0
1951,Cuesta College,CHEM  201A,General College Chemistry,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
1952,Cuesta College,CIS  231,Fund of Computer Science I,Undergraduate,C,CS  1301,Intro to Computing,3.0
1953,Cuyamaca College*,AUTO  099,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1954,Cuyamaca College*,BIO  230,Cellular/Molecular/Evolu Biol,Undergraduate,C,BIOL  1510,Biological Principles,4.0
1955,Cuyamaca College*,BIO  240,Ecology/Evol/Organismal Biol,Undergraduate,C,BIOL  1520,Intro to Organismal Biol,4.0
1956,Cuyamaca College*,CHEM  115,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1957,Cuyamaca College*,CHEM  141,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
1958,Cuyamaca College*,ENGL  120,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
1959,Cuyamaca College*,ENGL  124,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
1960,Cuyamaca College*,ENGR  120,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1961,Cuyamaca College*,HIST  120,Transfer Course,Undergraduate,C,HIST  2111,United States to 1877,3.0
1962,Cuyamaca College*,HIST  180,Transfer Course,Undergraduate,C,HTS  3025,Afr-Amer Hist since 1865,3.0
1963,Cuyamaca College*,HIST  181,Transfer Course,Undergraduate,C,HTS  3024,African-Amer His to 1865,3.0
1964,Cuyamaca College*,MATH  110,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1965,Cuyamaca College*,MATH  170,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
1966,Cuyamaca College*,MATH  180,Transfer Course,Undergraduate,C,MATH  1501,Calculus I,4.0
1967,Cypress College,ART  100C,Fundamentals of Art,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1968,Cypress College,BIOL  101C,General Biology,Undergraduate,C,BIOL  1510,Biological Principles,4.0
1969,De Anza College,ACCT  001A,Transfer Course,Undergraduate,C,FREE  2XXX,Free Elective,2.0
1970,De Anza College,ACCT  001C,Transfer Course,Undergraduate,C,FREE  2XXX,Free Elective,2.0
1971,De Anza College,ANTH  001,Physical Anthropology,Undergraduate,C,BIOS  1XXX,Biological Sciences Elective,2.0
1972,De Anza College,ANTH  002,Cultural Anthropology,Undergraduate,C,SS  1XXX,Social Science Elective,2.0
1973,De Anza College,ARTS  001A,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
1974,De Anza College,ARTS  002,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
1975,De Anza College,ARTS  002C,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
1976,De Anza College,ASTR  004,Solar System Astronomy,Undergraduate,C,PHYS  2021,Solar System,3.0
1977,De Anza College,BIOL  006A,Form/Funct in the Biolgcl Wrld,Undergraduate,C,BIOL  1520,Intro to Organismal Biol,4.0
1978,De Anza College,BIOL  006B,Cell & Molecular Biology,Undergraduate,C,BIOL  1XXX,Biology (Lab-Sci) Elective,4.0
1979,De Anza College,BUS  018,Transfer Course,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
1980,De Anza College,BUS  020,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,2.0
1981,De Anza College,BUS  090,Transfer Course,Undergraduate,C,MGT  2XXX,Management Elective,2.0
1982,De Anza College,BUS  096A,Transfer Course,Undergraduate,C,MGT  2XXX,Management Elective,2.0
1983,De Anza College,CHEM  001A,General Chemistry,Undergraduate,C,ET  DEPT,4 Hrs Awarded w/CHEM 001B,0.0
1984,De Anza College,CHEM  001B,General Chemistry,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
1985,De Anza College,CHEM  001C,Gen Chemistry & Qual Analysis,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
1986,De Anza College,CHEM  012A,Organic Chemistry,Undergraduate,C,ET  DEPT,Credit Awarded w/CHEM 012B,0.0
1987,De Anza College,CHEM  012B,Organic Chemistry,Undergraduate,C,CHEM  2311,3 Hrs Awarded w/CHEM 012C,0.0
1988,De Anza College,CHEM  012C,Organic Chemistry,Undergraduate,C,CHEM  2312,3 Hrs Awarded w/CHEM 012B,0.0
1989,Defense Language Institute,KP  101,Elementary Korean I,Undergraduate,C,KOR  1001,Elementary Korean I,4.0
1990,Defense Language Institute,KP  102,Elementary Korean II,Undergraduate,C,KOR  1002,Elementary Korean II,4.0
1991,Defense Language Institute,KP  110,Elementary Korean Conversation,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
1992,Defense Language Institute,KP  120,Intro Job Related Skills in KP,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
1993,Defense Language Institute,KP  140,Intro to Korean Culture,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
1994,Defense Language Institute,KP  150,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,1.0
1995,Defense Language Institute,KP  201,Intermediate Korean I,Undergraduate,C,KOR  2001,Intermediate Korean I,3.0
1996,Diablo Valley College,ADJUS  120,Intro to Admin of Justice,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1997,Diablo Valley College,ANTH  140,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1998,Diablo Valley College,ANTHR  130,Cultural Anthropology,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
1999,Diablo Valley College,ANTHR  140,Biological Anthropology,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2000,Diablo Valley College,ANTHR  141L,Biological Anthropology Lab,Undergraduate,C,FREE  1XXX,Free Elective,1.0
2001,Diablo Valley College,ARCH  130,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2002,Diablo Valley College,ARCH  131,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2003,Diablo Valley College,ARCH  220,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2004,Diablo Valley College,ARCHI  110,Design-Build Workshop,Undergraduate,C,ET  DEPT,Credit Awarded w/ARCHI 220,0.0
2005,Diablo Valley College,ARCHI  120,Intro to Arch/Environmntl Dsgn,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2006,Diablo Valley College,ARCHI  121,Architectural Design I,Undergraduate,C,ARCH  1016,Foundation Studio 1,4.0
2007,Diablo Valley College,ARCHI  130,Architectural Graphics I,Undergraduate,C,ARCH  2XXX,Architecture Elective,3.0
2008,Diablo Valley College,ARCHI  131,Architectural Graphics II,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2009,Diablo Valley College,ARCHI  135,Digital Tools for Design,Undergraduate,C,ARCH  2XXX,Architecture Elective,3.0
2010,Diablo Valley College,ARCHI  136,Digital Tools for Architecture,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2011,Diablo Valley College,ARCHI  156,Hist of World Arch/Erly Civ/MA,Undergraduate,C,ARCH  2112,History of Arch II,3.0
2012,Diablo Valley College,ARCHI  157,Hist of World Archi: MA/18th C,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2013,Diablo Valley College,ARCHI  158,Hist of Wrld Arch: 18th C/Pres,Undergraduate,C,ARCH  2111,History of Arch I,3.0
2014,Diablo Valley College,ARCHI  207,Environmental Control Systems,Undergraduate,C,ARCH  3231,Environmental Systems I,3.0
2015,Diablo Valley College,ARCHI  220,Architectural Design II,Undergraduate,C,ARCH  1017,5 Hrs Awarded w/ARCHI 110,0.0
2016,Diablo Valley College,ARCHI  221,Architectural Design III,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2017,Diablo Valley College,ARCHI  244,Archi Practice/Wrkg Drawing I,Undergraduate,C,ARCH  1XXX,Architecture Elective,3.0
2018,Diablo Valley College,ASTRO  110,The Visible Universe,Undergraduate,C,PHYS  2021,Solar System,3.0
2019,Diablo Valley College,BIOS  101,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective,3.0
2020,Diablo Valley College,BIOS  102,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective (NONLab-Sci),4.0
2021,Diablo Valley College,BIOS  115,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2022,Diablo Valley College,BIOSC  102,Fundamentals of Bio Sci w/Lab,Undergraduate,C,BIOL  1XXX,Biology (Lab-Sci) Elective,4.0
2023,Diablo Valley College,BIOSC  130,Cellular and Molecular Biology,Undergraduate,C,BIOL  1XXX,Biology Elective,5.0
2024,Diablo Valley College,BIOSC  131,Organismal Biol Evolution Ecol,Undergraduate,C,BIOL  1520,Intro to Organismal Biol,4.0
2025,East Los Angeles College,BIOLOGY  003,Introduction to Biology,Undergraduate,C,BIOL  1XXX,Biology (Non-Lab Sci) Elective,4.0
2026,East Los Angeles College,BIOLOGY  006,General Biology I,Undergraduate,C,BIOL  1510,Biological Principles,4.0
2027,El Camino College,ANAT  32,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2028,El Camino College,ANATOMY  30,Essential Anatomy & Physiology,Undergraduate,C,BIOL  1XXX,Biology Elective,4.0
2029,El Camino College,ANTH  1,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
2030,El Camino College,ANTH  2,Transfer Course,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
2031,El Camino College,ARCH  150A,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2032,El Camino College,ART  1,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2033,El Camino College,ART  2,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
